State,data_monthid,category,Million_Vehicle_Miles,area,monthid
oklahoma,200607,All_Arterial_200506,4001,all,200506
tennessee,200607,All_Arterial_200506,6047,all,200506
texas,200607,All_Arterial_200506,19888,all,200506
alaska,200607,All_Arterial_200506,488,all,200506
arizona,200607,All_Arterial_200506,5357,all,200506
california,200607,All_Arterial_200506,29956,all,200506
colorado,200607,All_Arterial_200506,3839,all,200506
hawaii,200607,All_Arterial_200506,858,all,200506
idaho,200607,All_Arterial_200506,1347,all,200506
montana,200607,All_Arterial_200506,1142,all,200506
nevada,200607,All_Arterial_200506,1704,all,200506
new mexico,200607,All_Arterial_200506,2054,all,200506
oregon,200607,All_Arterial_200506,3141,all,200506
utah,200607,All_Arterial_200506,2138,all,200506
washington,200607,All_Arterial_200506,5052,all,200506
wyoming,200607,All_Arterial_200506,863,all,200506
connecticut,200601,Rural_Arterial_200412,155,rural,200412
maine,200601,Rural_Arterial_200412,492,rural,200412
massachusetts,200601,Rural_Arterial_200412,213,rural,200412
new hampshire,200601,Rural_Arterial_200412,401,rural,200412
new jersey,200601,Rural_Arterial_200412,347,rural,200412
new york,200601,Rural_Arterial_200412,1610,rural,200412
pennsylvania,200601,Rural_Arterial_200412,1911,rural,200412
rhode island,200601,Rural_Arterial_200412,51,rural,200412
vermont,200601,Rural_Arterial_200412,244,rural,200412
delaware,200601,Rural_Arterial_200412,91,rural,200412
district of columbia,200601,Rural_Arterial_200412,0,rural,200412
florida,200601,Rural_Arterial_200412,3026,rural,200412
georgia,200601,Rural_Arterial_200412,2071,rural,200412
maryland,200601,Rural_Arterial_200412,719,rural,200412
north carolina,200601,Rural_Arterial_200412,2133,rural,200412
south carolina,200601,Rural_Arterial_200412,1684,rural,200412
virginia,200601,Rural_Arterial_200412,1725,rural,200412
west virginia,200601,Rural_Arterial_200412,761,rural,200412
illinois,200601,Rural_Arterial_200412,1586,rural,200412
indiana,200601,Rural_Arterial_200412,1449,rural,200412
iowa,200601,Rural_Arterial_200412,1074,rural,200412
kansas,200601,Rural_Arterial_200412,849,rural,200412
michigan,200601,Rural_Arterial_200412,1493,rural,200412
minnesota,200601,Rural_Arterial_200412,1459,rural,200412
missouri,200601,Rural_Arterial_200412,1752,rural,200412
nebraska,200601,Rural_Arterial_200412,681,rural,200412
north dakota,200601,Rural_Arterial_200412,267,rural,200412
ohio,200601,Rural_Arterial_200412,1636,rural,200412
south dakota,200601,Rural_Arterial_200412,340,rural,200412
wisconsin,200601,Rural_Arterial_200412,1572,rural,200412
alabama,200601,Rural_Arterial_200412,1337,rural,200412
arkansas,200601,Rural_Arterial_200412,1064,rural,200412
kentucky,200601,Rural_Arterial_200412,1299,rural,200412
louisiana,200601,Rural_Arterial_200412,967,rural,200412
mississippi,200601,Rural_Arterial_200412,1042,rural,200412
oklahoma,200601,Rural_Arterial_200412,957,rural,200412
tennessee,200601,Rural_Arterial_200412,1553,rural,200412
texas,200601,Rural_Arterial_200412,4180,rural,200412
alaska,200601,Rural_Arterial_200412,82,rural,200412
arizona,200601,Rural_Arterial_200412,1090,rural,200412
california,200601,Rural_Arterial_200412,4915,rural,200412
colorado,200601,Rural_Arterial_200412,867,rural,200412
hawaii,200601,Rural_Arterial_200412,152,rural,200412
idaho,200601,Rural_Arterial_200412,380,rural,200412
montana,200601,Rural_Arterial_200412,470,rural,200412
nevada,200601,Rural_Arterial_200412,352,rural,200412
new mexico,200601,Rural_Arterial_200412,781,rural,200412
oregon,200601,Rural_Arterial_200412,862,rural,200412
utah,200601,Rural_Arterial_200412,423,rural,200412
washington,200601,Rural_Arterial_200412,760,rural,200412
wyoming,200601,Rural_Arterial_200412,322,rural,200412
connecticut,200601,Urban_Arterial_200412,1871,urban,200412
maine,200601,Urban_Arterial_200412,223,urban,200412
massachusetts,200601,Urban_Arterial_200412,3400,urban,200412
new hampshire,200601,Urban_Arterial_200412,362,urban,200412
new jersey,200601,Urban_Arterial_200412,4535,urban,200412
new york,200601,Urban_Arterial_200412,6393,urban,200412
pennsylvania,200601,Urban_Arterial_200412,4386,urban,200412
rhode island,200601,Urban_Arterial_200412,512,urban,200412
vermont,200601,Urban_Arterial_200412,107,urban,200412
delaware,200601,Urban_Arterial_200412,391,urban,200412
district of columbia,200601,Urban_Arterial_200412,213,urban,200412
florida,200601,Urban_Arterial_200412,7277,urban,200412
georgia,200601,Urban_Arterial_200412,4402,urban,200412
maryland,200601,Urban_Arterial_200412,2912,urban,200412
north carolina,200601,Urban_Arterial_200412,2587,urban,200412
south carolina,200601,Urban_Arterial_200412,1112,urban,200412
virginia,200601,Urban_Arterial_200412,3200,urban,200412
west virginia,200601,Urban_Arterial_200412,383,urban,200412
illinois,200601,Urban_Arterial_200412,5055,urban,200412
indiana,200601,Urban_Arterial_200412,2412,urban,200412
iowa,200601,Urban_Arterial_200412,777,urban,200412
kansas,200601,Urban_Arterial_200412,971,urban,200412
michigan,200601,Urban_Arterial_200412,4771,urban,200412
minnesota,200601,Urban_Arterial_200412,1902,urban,200412
missouri,200601,Urban_Arterial_200412,2353,urban,200412
nebraska,200601,Urban_Arterial_200412,509,urban,200412
north dakota,200601,Urban_Arterial_200412,118,urban,200412
ohio,200601,Urban_Arterial_200412,4429,urban,200412
south dakota,200601,Urban_Arterial_200412,152,urban,200412
wisconsin,200601,Urban_Arterial_200412,1818,urban,200412
alabama,200601,Urban_Arterial_200412,1626,urban,200412
arkansas,200601,Urban_Arterial_200412,864,urban,200412
kentucky,200601,Urban_Arterial_200412,1303,urban,200412
louisiana,200601,Urban_Arterial_200412,1670,urban,200412
mississippi,200601,Urban_Arterial_200412,859,urban,200412
oklahoma,200601,Urban_Arterial_200412,1513,urban,200412
tennessee,200601,Urban_Arterial_200412,2570,urban,200412
texas,200601,Urban_Arterial_200412,9877,urban,200412
alaska,200601,Urban_Arterial_200412,137,urban,200412
arizona,200601,Urban_Arterial_200412,2652,urban,200412
california,200601,Urban_Arterial_200412,19811,urban,200412
colorado,200601,Urban_Arterial_200412,2109,urban,200412
hawaii,200601,Urban_Arterial_200412,471,urban,200412
idaho,200601,Urban_Arterial_200412,356,urban,200412
montana,200601,Urban_Arterial_200412,154,urban,200412
nevada,200601,Urban_Arterial_200412,865,urban,200412
new mexico,200601,Urban_Arterial_200412,688,urban,200412
oregon,200601,Urban_Arterial_200412,1215,urban,200412
utah,200601,Urban_Arterial_200412,991,urban,200412
washington,200601,Urban_Arterial_200412,2507,urban,200412
wyoming,200601,Urban_Arterial_200412,117,urban,200412
connecticut,200601,All_Arterial_200412,2616,all,200412
maine,200601,All_Arterial_200412,1184,all,200412
massachusetts,200601,All_Arterial_200412,4600,all,200412
new hampshire,200601,All_Arterial_200412,1061,all,200412
new jersey,200601,All_Arterial_200412,6356,all,200412
new york,200601,All_Arterial_200412,11382,all,200412
pennsylvania,200601,All_Arterial_200412,10033,all,200412
rhode island,200601,All_Arterial_200412,665,all,200412
vermont,200601,All_Arterial_200412,605,all,200412
delaware,200601,All_Arterial_200412,711,all,200412
district of columbia,200601,All_Arterial_200412,306,all,200412
florida,200601,All_Arterial_200412,16161,all,200412
georgia,200601,All_Arterial_200412,9273,all,200412
maryland,200601,All_Arterial_200412,4522,all,200412
north carolina,200601,All_Arterial_200412,7818,all,200412
south carolina,200601,All_Arterial_200412,3939,all,200412
virginia,200601,All_Arterial_200412,6429,all,200412
west virginia,200601,All_Arterial_200412,1625,all,200412
illinois,200601,All_Arterial_200412,8915,all,200412
indiana,200601,All_Arterial_200412,5912,all,200412
iowa,200601,All_Arterial_200412,2514,all,200412
kansas,200601,All_Arterial_200412,2408,all,200412
michigan,200601,All_Arterial_200412,8540,all,200412
minnesota,200601,All_Arterial_200412,4655,all,200412
missouri,200601,All_Arterial_200412,6023,all,200412
nebraska,200601,All_Arterial_200412,1556,all,200412
north dakota,200601,All_Arterial_200412,568,all,200412
ohio,200601,All_Arterial_200412,9017,all,200412
south dakota,200601,All_Arterial_200412,647,all,200412
wisconsin,200601,All_Arterial_200412,4730,all,200412
alabama,200601,All_Arterial_200412,4774,all,200412
arkansas,200601,All_Arterial_200412,2693,all,200412
kentucky,200601,All_Arterial_200412,3694,all,200412
louisiana,200601,All_Arterial_200412,3628,all,200412
mississippi,200601,All_Arterial_200412,3160,all,200412
oklahoma,200601,All_Arterial_200412,3573,all,200412
tennessee,200601,All_Arterial_200412,5518,all,200412
texas,200601,All_Arterial_200412,18255,all,200412
alaska,200601,All_Arterial_200412,347,all,200412
arizona,200601,All_Arterial_200412,5059,all,200412
california,200601,All_Arterial_200412,29259,all,200412
colorado,200601,All_Arterial_200412,3694,all,200412
hawaii,200601,All_Arterial_200412,971,all,200412
idaho,200601,All_Arterial_200412,1138,all,200412
montana,200601,All_Arterial_200412,927,all,200412
nevada,200601,All_Arterial_200412,1641,all,200412
new mexico,200601,All_Arterial_200412,1974,all,200412
oregon,200601,All_Arterial_200412,2808,all,200412
utah,200601,All_Arterial_200412,2010,all,200412
washington,200601,All_Arterial_200412,4321,all,200412
wyoming,200601,All_Arterial_200412,698,all,200412
connecticut,201201,Rural_Arterial_201012,151,rural,201012
maine,201201,Rural_Arterial_201012,443,rural,201012
massachusetts,201201,Rural_Arterial_201012,232,rural,201012
new hampshire,201201,Rural_Arterial_201012,270,rural,201012
new jersey,201201,Rural_Arterial_201012,338,rural,201012
new york,201201,Rural_Arterial_201012,1191,rural,201012
pennsylvania,201201,Rural_Arterial_201012,1803,rural,201012
rhode island,201201,Rural_Arterial_201012,48,rural,201012
vermont,201201,Rural_Arterial_201012,223,rural,201012
delaware,201201,Rural_Arterial_201012,97,rural,201012
district of columbia,201201,Rural_Arterial_201012,0,rural,201012
florida,201201,Rural_Arterial_201012,1931,rural,201012
georgia,201201,Rural_Arterial_201012,1860,rural,201012
maryland,201201,Rural_Arterial_201012,711,rural,201012
north carolina,201201,Rural_Arterial_201012,1481,rural,201012
south carolina,201201,Rural_Arterial_201012,1215,rural,201012
virginia,201201,Rural_Arterial_201012,1617,rural,201012
west virginia,201201,Rural_Arterial_201012,530,rural,201012
illinois,201201,Rural_Arterial_201012,1374,rural,201012
indiana,201201,Rural_Arterial_201012,1140,rural,201012
iowa,201201,Rural_Arterial_201012,987,rural,201012
kansas,201201,Rural_Arterial_201012,811,rural,201012
michigan,201201,Rural_Arterial_201012,1574,rural,201012
minnesota,201201,Rural_Arterial_201012,1232,rural,201012
missouri,201201,Rural_Arterial_201012,1408,rural,201012
nebraska,201201,Rural_Arterial_201012,625,rural,201012
north dakota,201201,Rural_Arterial_201012,319,rural,201012
ohio,201201,Rural_Arterial_201012,1587,rural,201012
south dakota,201201,Rural_Arterial_201012,357,rural,201012
wisconsin,201201,Rural_Arterial_201012,1482,rural,201012
alabama,201201,Rural_Arterial_201012,1303,rural,201012
arkansas,201201,Rural_Arterial_201012,1018,rural,201012
kentucky,201201,Rural_Arterial_201012,1303,rural,201012
louisiana,201201,Rural_Arterial_201012,797,rural,201012
mississippi,201201,Rural_Arterial_201012,936,rural,201012
oklahoma,201201,Rural_Arterial_201012,927,rural,201012
tennessee,201201,Rural_Arterial_201012,1497,rural,201012
texas,201201,Rural_Arterial_201012,3839,rural,201012
alaska,201201,Rural_Arterial_201012,82,rural,201012
arizona,201201,Rural_Arterial_201012,1032,rural,201012
california,201201,Rural_Arterial_201012,3966,rural,201012
colorado,201201,Rural_Arterial_201012,830,rural,201012
hawaii,201201,Rural_Arterial_201012,91,rural,201012
idaho,201201,Rural_Arterial_201012,369,rural,201012
montana,201201,Rural_Arterial_201012,428,rural,201012
nevada,201201,Rural_Arterial_201012,308,rural,201012
new mexico,201201,Rural_Arterial_201012,749,rural,201012
oregon,201201,Rural_Arterial_201012,796,rural,201012
utah,201201,Rural_Arterial_201012,418,rural,201012
washington,201201,Rural_Arterial_201012,759,rural,201012
wyoming,201201,Rural_Arterial_201012,329,rural,201012
connecticut,201201,Urban_Arterial_201012,1822,urban,201012
maine,201201,Urban_Arterial_201012,214,urban,201012
massachusetts,201201,Urban_Arterial_201012,3345,urban,201012
new hampshire,201201,Urban_Arterial_201012,483,urban,201012
new jersey,201201,Urban_Arterial_201012,4549,urban,201012
new york,201201,Urban_Arterial_201012,6312,urban,201012
pennsylvania,201201,Urban_Arterial_201012,4058,urban,201012
rhode island,201201,Urban_Arterial_201012,476,urban,201012
vermont,201201,Urban_Arterial_201012,97,urban,201012
delaware,201201,Urban_Arterial_201012,353,urban,201012
district of columbia,201201,Urban_Arterial_201012,208,urban,201012
florida,201201,Urban_Arterial_201012,8522,urban,201012
georgia,201201,Urban_Arterial_201012,4366,urban,201012
maryland,201201,Urban_Arterial_201012,2769,urban,201012
north carolina,201201,Urban_Arterial_201012,3341,urban,201012
south carolina,201201,Urban_Arterial_201012,1559,urban,201012
virginia,201201,Urban_Arterial_201012,3366,urban,201012
west virginia,201201,Urban_Arterial_201012,580,urban,201012
illinois,201201,Urban_Arterial_201012,4833,urban,201012
indiana,201201,Urban_Arterial_201012,2620,urban,201012
iowa,201201,Urban_Arterial_201012,739,urban,201012
kansas,201201,Urban_Arterial_201012,1089,urban,201012
michigan,201201,Urban_Arterial_201012,4378,urban,201012
minnesota,201201,Urban_Arterial_201012,1958,urban,201012
missouri,201201,Urban_Arterial_201012,2413,urban,201012
nebraska,201201,Urban_Arterial_201012,538,urban,201012
north dakota,201201,Urban_Arterial_201012,145,urban,201012
ohio,201201,Urban_Arterial_201012,4343,urban,201012
south dakota,201201,Urban_Arterial_201012,172,urban,201012
wisconsin,201201,Urban_Arterial_201012,1813,urban,201012
alabama,201201,Urban_Arterial_201012,1885,urban,201012
arkansas,201201,Urban_Arterial_201012,1028,urban,201012
kentucky,201201,Urban_Arterial_201012,1379,urban,201012
louisiana,201201,Urban_Arterial_201012,1698,urban,201012
mississippi,201201,Urban_Arterial_201012,885,urban,201012
oklahoma,201201,Urban_Arterial_201012,1575,urban,201012
tennessee,201201,Urban_Arterial_201012,2770,urban,201012
texas,201201,Urban_Arterial_201012,10802,urban,201012
alaska,201201,Urban_Arterial_201012,148,urban,201012
arizona,201201,Urban_Arterial_201012,3012,urban,201012
california,201201,Urban_Arterial_201012,20042,urban,201012
colorado,201201,Urban_Arterial_201012,2170,urban,201012
hawaii,201201,Urban_Arterial_201012,432,urban,201012
idaho,201201,Urban_Arterial_201012,392,urban,201012
montana,201201,Urban_Arterial_201012,127,urban,201012
nevada,201201,Urban_Arterial_201012,1106,urban,201012
new mexico,201201,Urban_Arterial_201012,725,urban,201012
oregon,201201,Urban_Arterial_201012,1192,urban,201012
utah,201201,Urban_Arterial_201012,1030,urban,201012
washington,201201,Urban_Arterial_201012,2441,urban,201012
wyoming,201201,Urban_Arterial_201012,131,urban,201012
connecticut,201201,All_Arterial_201012,2536,all,201012
maine,201201,All_Arterial_201012,1121,all,201012
massachusetts,201201,All_Arterial_201012,4577,all,201012
new hampshire,201201,All_Arterial_201012,1054,all,201012
new jersey,201201,All_Arterial_201012,6259,all,201012
new york,201201,All_Arterial_201012,10819,all,201012
pennsylvania,201201,All_Arterial_201012,9113,all,201012
rhode island,201201,All_Arterial_201012,636,all,201012
vermont,201201,All_Arterial_201012,541,all,201012
delaware,201201,All_Arterial_201012,652,all,201012
district of columbia,201201,All_Arterial_201012,295,all,201012
florida,201201,All_Arterial_201012,16262,all,201012
georgia,201201,All_Arterial_201012,9342,all,201012
maryland,201201,All_Arterial_201012,4355,all,201012
north carolina,201201,All_Arterial_201012,7848,all,201012
south carolina,201201,All_Arterial_201012,3805,all,201012
virginia,201201,All_Arterial_201012,6426,all,201012
